,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-18 09:00:00+00:00,21.09629975,71.4366175,21.7837955,45.5657505,147.49667375,99.6812865,799.12639425,1206.18681775,0.0,0.0,1992.4736925,1206.18681775,1992.4736925,-786.2868747499999,None,LT,2026-04-23
2026-01-18 10:00:00+00:00,21.08970125,71.270501,21.92564675,53.10224325,142.636195,98.739166,648.62070425,1057.3841575000001,7.6774225,0.0,1964.975205,1065.06158,1964.975205,-899.9136249999999,None,LT,2026-04-23
2026-01-18 11:00:00+00:00,21.069999,71.26897475,21.83961975,53.18915475,116.8741685,96.2967115,404.52742,785.06604825,5.76910525,0.0,1923.2746175,790.8351535,1923.2746175,-1132.439464,None,LT,2026-04-23
2026-01-18 12:00:00+00:00,21.06816175,71.25163,21.7463515,46.7383525,78.56854325,100.80103150000001,372.291518,712.4655885,0.0,0.0,1885.513365,712.4655885,1885.513365,-1173.0477765,None,LT,2026-04-23
2026-01-18 13:00:00+00:00,20.965789,71.29390375,21.746777,51.336042500000005,31.78758825,100.46497225,453.56963825,751.1647110000001,0.0,0.0,1898.8211025,751.1647110000001,1898.8211025,-1147.6563915,None,LT,2026-04-23
2026-01-18 14:00:00+00:00,21.004897,71.22827975,21.737014,63.79488175,3.7745919999999997,99.70165275,614.87054575,896.1118630000001,0.0,0.0,1956.81982,896.1118630000001,1956.81982,-1060.7079569999999,None,LT,2026-04-23
2026-01-18 15:00:00+00:00,20.9039835,71.1886105,21.71120575,66.13046975,0.00075225,99.46853275,815.8192285,1095.222783,0.0,0.0,2055.552705,1095.222783,2055.552705,-960.3299220000001,None,LT,2026-04-23
2026-01-18 16:00:00+00:00,20.926136500000002,71.390336,21.705451,61.83903125,0.0,99.374921,973.6591000000001,1248.89497575,0.699938,0.0,2061.023815,1249.59491375,2061.023815,-811.4289012500001,None,LT,2026-04-23
2026-01-18 17:00:00+00:00,21.1048995,71.43747725,21.7072975,70.43610825,0.0,99.76336225,1021.7413225,1306.19046725,6.3250037500000005,0.0,2031.4475325,1312.515471,2031.4475325,-718.9320615000001,None,LT,2026-04-23
2026-01-18 18:00:00+00:00,21.0031035,71.44073275,21.69996925,74.76982025,0.0,99.6152725,1078.25964,1366.7885382499999,13.666713249999999,0.0,1968.4140025,1380.4552514999998,1968.4140025,-587.9587510000001,None,LT,2026-04-23
2026-01-18 19:00:00+00:00,20.986298,71.44216675,21.744036,51.140200750000005,0.0,99.9052015,1133.33409,1398.551993,6.10890575,0.0,1864.7147275,1404.6608987500001,1864.7147275,-460.05382874999987,None,LT,2026-04-23
2026-01-18 20:00:00+00:00,20.98286675,71.4547755,21.7112205,41.40747825,0.0,99.74073025,1160.7152225,1416.01229375,0.0,0.0,1753.394055,1416.01229375,1753.394055,-337.38176124999995,None,LT,2026-04-23
2026-01-18 21:00:00+00:00,20.93,111.5368665,21.7069415,39.667876,0.0,97.94914,1174.34565,1466.136474,0.0,0.0,1643.2248175,1466.136474,1643.2248175,-177.08834350000006,None,LT,2026-04-23
2026-01-18 22:00:00+00:00,20.93,240.47324175,21.70636475,39.6605965,0.0,98.01082275,1178.6994949999998,1599.4805207499999,0.0,0.0,1589.6659,1599.4805207499999,1589.6659,9.814620749999904,None,LT,2026-04-23
2026-01-18 23:00:00+00:00,20.93,320.75905750000004,21.70723075,42.76569375,0.0,98.09265325,1357.7750725,1862.0297077500002,0.0,110.44180575,1579.89433,1862.0297077500002,1690.33613575,171.69357200000013,None,LT,2026-04-23
2026-01-19 00:00:00+00:00,20.93,269.84662575,21.716472250000002,40.240165000000005,0.0,98.15780475,1357.4994824999999,1808.3905502499997,0.0,225.54877975,1555.3099375000002,1808.3905502499997,1780.8587172500002,27.53183299999955,None,LT,2026-04-23
2026-01-19 01:00:00+00:00,20.93,257.4024255,21.70452975,39.618747,0.0,98.11342675,1337.3866625,1775.1557915,0.0,224.79002325,1534.611455,1775.1557915,1759.4014782499999,15.754313250000223,None,LT,2026-04-23
2026-01-19 02:00:00+00:00,20.93,272.68915375,21.7005025,39.7960955,0.0,98.059534,1258.5515375,1711.72682325,0.0,224.8692855,1550.70495,1711.72682325,1775.5742355,-63.847412249999934,None,LT,2026-04-23
2026-01-19 03:00:00+00:00,20.93,286.9540495,21.6999405,40.698121,0.0,97.81317874999999,1190.2375625,1658.33285225,0.0,111.57369725,1642.4351775,1658.33285225,1754.00887475,-95.67602249999982,None,LT,2026-04-23
2026-01-19 04:00:00+00:00,20.93,307.76198525,21.70916225,44.582285,0.0,97.1131425,1113.6418775,1605.7384525,0.062599,0.0,1907.40799,1605.8010515,1907.40799,-301.60693849999984,None,LT,2026-04-23
2026-01-19 05:00:00+00:00,21.09625075,400.06832925,21.705579999999998,44.832288500000004,0.0,97.08409925000001,1182.5187799999999,1767.3053277499998,0.1903905,0.0,2147.513945,1767.4957182499998,2147.513945,-380.0182267500004,None,LT,2026-04-23
2026-01-19 06:00:00+00:00,21.107998,388.4336435,21.7198095,66.15307525,9.5923445,97.54901925,1151.56881,1756.1246999999998,286.87695775,0.0,2327.4432225,2043.0016577499998,2327.4432225,-284.4415647500002,None,LT,2026-04-23
2026-01-19 07:00:00+00:00,21.119998,399.77273025,21.7253295,72.9428715,44.494143,99.62646325,1126.98665,1786.6681855000002,338.9121635,0.0,2397.207395,2125.5803490000003,2397.207395,-271.6270459999996,None,LT,2026-04-23
2026-01-19 08:00:00+00:00,21.10466225,387.19067975,21.727549,78.9799825,96.47966525000001,99.44984725,1069.744995,1774.677381,349.63076775,0.0,2374.9917699999996,2124.30814875,2374.9917699999996,-250.68362124999976,None,LT,2026-04-23
2026-01-19 09:00:00+00:00,21.10667875,327.80661425,21.7424675,80.21802275,137.52370375,99.4006725,980.4358605,1668.2340199999999,178.0686805,0.0,2324.4801775,1846.3027005,2324.4801775,-478.1774770000002,None,LT,2026-04-23
2026-01-19 10:00:00+00:00,21.11,320.9208,21.74567875,70.90073425,143.5037835,98.90407825,856.10387925,1533.188954,166.18491525,0.0,2258.86137,1699.3738692499999,2258.86137,-559.4875007500002,None,LT,2026-04-23
2026-01-19 11:00:00+00:00,21.11,340.3004745,21.704469,68.31833775,124.37391525000001,99.78466325,713.847393,1389.43925275,165.15955275,0.0,2224.4846500000003,1554.5988054999998,2224.4846500000003,-669.8858445000005,None,LT,2026-04-23
2026-01-19 12:00:00+00:00,21.11,370.8987175,21.72259475,67.595806,81.34310625,100.2975715,617.455723,1280.423519,165.03252625000002,0.0,2177.715405,1445.45604525,2177.715405,-732.2593597499999,None,LT,2026-04-23
2026-01-19 13:00:00+00:00,21.062001,363.881346,21.72515575,65.90130375,29.2498055,97.986328,610.5769905,1210.3829305,164.4587255,0.0,2183.0027125,1374.841656,2183.0027125,-808.1610565000001,None,LT,2026-04-23
2026-01-19 14:00:00+00:00,21.04999625,386.90379725,21.7308005,74.12390625,3.11139475,97.70268725,662.8901265,1267.51270875,168.26788975,0.0,2200.2920599999998,1435.7805985,2200.2920599999998,-764.5114614999998,None,LT,2026-04-23
2026-01-19 15:00:00+00:00,21.02638925,407.58851025,21.7020495,75.81954525,0.0001855,97.55827174999999,738.043735,1361.7386865,168.7273005,0.0,2248.72758,1530.465987,2248.72758,-718.2615930000002,None,LT,2026-04-23
2026-01-19 16:00:00+00:00,21.032999750000002,338.84187275,21.7108295,80.713767,0.0,97.3648935,782.7123865,1342.376749,170.21717975,0.0,2226.41163,1512.59392875,2226.41163,-713.81770125,None,LT,2026-04-23
2026-01-19 17:00:00+00:00,20.90206675,372.19712525,21.698393,64.712321,0.0,97.6155885,812.14453325,1389.27002775,164.184236,0.0,2183.7937825,1553.45426375,2183.7937825,-630.3395187499998,None,LT,2026-04-23
2026-01-19 18:00:00+00:00,20.889999,379.2240035,21.69771725,66.9886645,0.0,98.2418155,811.086732,1398.12893175,165.5038575,0.0,2121.76626,1563.63278925,2121.76626,-558.1334707499998,None,LT,2026-04-23
2026-01-19 19:00:00+00:00,20.889999,378.012771,21.69268425,65.46665125,0.0,98.89456150000001,813.25520475,1398.2118717499998,165.4102775,0.0,2012.4616275,1563.62214925,2012.4616275,-448.8394782500002,None,LT,2026-04-23
2026-01-19 20:00:00+00:00,20.889999,384.47073725,21.6896345,66.44797175000001,0.0,98.6171755,777.05679025,1369.17230825,2.4589222499999996,0.0,1887.4111625,1371.6312305,1887.4111625,-515.7799320000001,None,LT,2026-04-23
2026-01-19 21:00:00+00:00,20.889999,408.3537645,21.69513125,62.307515,0.0,99.3649125,615.55712325,1228.1684455,0.0,0.0,1774.25953,1228.1684455,1774.25953,-546.0910845000001,None,LT,2026-04-23
2026-01-19 22:00:00+00:00,20.889999,419.40314125,21.69703875,64.16702225,0.0,98.81546075,449.720187,1074.692849,0.0,276.82598175,1735.58061,1074.692849,2012.40659175,-937.7137427499999,None,LT,2026-04-23
2026-01-19 23:00:00+00:00,20.889999,404.70735675,21.696223,58.47346225,0.0,98.4091375,344.66798675,948.8441652500001,0.0,444.9316955,1714.8631225,948.8441652500001,2159.794818,-1210.9506527499998,None,LT,2026-04-23
2026-01-20 00:00:00+00:00,20.889999,374.1096675,21.69737675,56.0832865,0.0,98.12991025,340.6838725,911.5941124999999,0.0,444.330797,1704.8438025,911.5941124999999,2149.1745995,-1237.5804870000002,None,LT,2026-04-23
2026-01-20 01:00:00+00:00,20.889999,365.06406225,21.69867825,49.5440775,0.0,98.592601,343.8387715,899.6281895000001,0.0,443.81127025,1698.0351625,899.6281895000001,2141.84643275,-1242.21824325,None,LT,2026-04-23
2026-01-20 02:00:00+00:00,20.889999,363.58193325,21.6916005,54.5259505,0.0,98.919919,365.93388125,925.5432835,0.0,442.888266,1721.0354475,925.5432835,2163.9237135,-1238.3804299999997,None,LT,2026-04-23
2026-01-20 03:00:00+00:00,20.889999,401.88597075,21.69199375,61.3183945,0.0,97.84435625,355.88072425,959.5114384999999,0.0,437.36860724999997,1806.8640625,959.5114384999999,2244.2326697500002,-1284.7212312500003,None,LT,2026-04-23
2026-01-20 04:00:00+00:00,20.88240025,413.245616,21.714993999999997,67.22739325,0.0,98.281758,397.80648475,1019.15864625,4.10715425,0.0,2059.7719150000003,1023.2658005,2059.7719150000003,-1036.5061145000004,None,LT,2026-04-23
2026-01-20 05:00:00+00:00,20.94259725,492.01342275,21.74122175,79.547646,0.0,97.85500225,431.61866675,1143.71855675,11.378221000000002,0.0,2285.0211225000003,1155.09677775,2285.0211225000003,-1129.9243447500003,None,LT,2026-04-23
2026-01-20 06:00:00+00:00,21.006398,491.828241,21.70738925,96.477024,14.641195750000001,97.74518474999999,580.9897525,1324.39518525,424.59494974999996,0.0,2443.0225675,1748.990135,2443.0225675,-694.0324325000001,None,LT,2026-04-23
2026-01-20 07:00:00+00:00,21.069999,491.030053,21.719542750000002,117.81323975000001,65.59149925,98.15235075000001,762.92507,1578.3017544999998,437.61673749999994,0.0,2486.3840625000003,2015.9184919999998,2486.3840625000003,-470.46557050000047,None,LT,2026-04-23
2026-01-20 08:00:00+00:00,21.069999,459.7930565,21.703328,120.022182,138.37690824999999,98.35617575,741.566606,1600.8882555,340.439691,0.0,2458.884105,1941.3279465,2458.884105,-517.5561585,None,LT,2026-04-23
2026-01-20 09:00:00+00:00,21.010596,414.26240675,21.709445,92.89056025,193.39584000000002,98.0360275,675.4431795,1516.748055,1.9744979999999999,0.0,2401.7736125,1518.722553,2401.7736125,-883.0510595000001,None,LT,2026-04-23
2026-01-20 10:00:00+00:00,21.0,437.04464525000003,21.630594,88.3757105,199.62544775,99.22966725,583.4614692499999,1450.367534,0.0,0.0,2326.3991725,1450.367534,2326.3991725,-876.0316385000001,None,LT,2026-04-23
2026-01-20 11:00:00+00:00,21.016002,435.3095155,21.6293175,87.919138,177.27184075,99.7455625,443.32875725,1286.2201335,0.0,0.0,2263.378855,1286.2201335,2263.378855,-977.1587215,None,LT,2026-04-23
2026-01-20 12:00:00+00:00,20.9769905,450.3344515,21.627092,86.548563,114.74516349999999,97.47975174999999,335.42021925,1127.1322315,0.0,0.0,2192.525625,1127.1322315,2192.525625,-1065.3933935000002,None,LT,2026-04-23
2026-01-20 13:00:00+00:00,20.99628525,447.00522225,21.74029475,85.68549225,41.96258225,98.7025085,314.8943585,1030.98674375,0.0,0.0,2180.3514725,1030.98674375,2180.3514725,-1149.36472875,None,LT,2026-04-23
2026-01-20 14:00:00+00:00,20.9945035,486.87441524999997,21.75873775,86.0928015,4.67598025,98.73661799999999,323.1864355,1042.31949175,0.279718,0.0,2202.929435,1042.59920975,2202.929435,-1160.33022525,None,LT,2026-04-23
2026-01-20 15:00:00+00:00,21.128002000000002,467.3690825,21.59736575,91.8309225,0.0003155,98.43050025,290.00984425,990.36603275,278.10658725,0.0,2275.9689825,1268.47262,2275.9689825,-1007.4963625,None,LT,2026-04-23
2026-01-20 16:00:00+00:00,21.135469,500.59337174999996,21.53751925,96.689423,0.0,97.92408875,245.920518,983.80038975,309.05582275,0.0,2286.8971924999996,1292.8562125,2286.8971924999996,-994.0409799999995,None,LT,2026-04-23
2026-01-20 17:00:00+00:00,21.105003,496.39032575,21.61732825,90.746166,0.0,98.984965,265.44272125,994.28650925,202.86751974999999,0.0,2256.47929,1197.154029,2256.47929,-1059.3252610000002,None,LT,2026-04-23
2026-01-20 18:00:00+00:00,21.09136775,520.7669555,21.61205725,94.4269085,0.0,98.80238800000001,328.254403,1084.95408,3.7813305,0.0,2202.8566849999997,1088.7354105,2202.8566849999997,-1114.1212744999998,None,LT,2026-04-23
2026-01-20 19:00:00+00:00,20.9867355,480.2417805,21.610331000000002,90.81846475,0.0,98.82792075,394.38906275,1106.87429525,0.910215,0.0,2092.552925,1107.78451025,2092.552925,-984.7684147499999,None,LT,2026-04-23
2026-01-20 20:00:00+00:00,20.95,450.44995474999996,21.6056765,87.37087325,0.0,98.30433875,415.303169,1093.98401225,0.16635075,0.0,1964.0206275,1094.150363,1964.0206275,-869.8702645000001,None,LT,2026-04-23
2026-01-20 21:00:00+00:00,20.929623749999998,373.72968249999997,21.611035,79.44891,0.0,97.874239,434.23338524999997,1027.8268755,0.32639975,0.0,1835.486075,1028.15327525,1835.486075,-807.33279975,None,LT,2026-04-23
2026-01-20 22:00:00+00:00,20.824289999999998,379.2092335,21.699746,80.13906275,0.0,98.078317,341.44421650000004,941.39486575,0.0,0.0,1776.66383,941.39486575,1776.66383,-835.26896425,None,LT,2026-04-23
2026-01-20 23:00:00+00:00,20.81973025,476.64351375,21.8108085,79.115906,0.0,98.59517675,223.7405085,920.72564375,0.0,386.09506400000004,1758.3025275,920.72564375,2144.3975915,-1223.67194775,None,LT,2026-04-23
2026-01-21 00:00:00+00:00,20.894465,441.26166475,21.73228275,79.56575475,0.0,97.9787195,160.18817124999998,821.6210580000001,0.0,449.4140645,1747.0593425,821.6210580000001,2196.473407,-1374.8523489999998,None,LT,2026-04-23
2026-01-21 01:00:00+00:00,20.86871,435.169703,21.6329705,76.892684,0.0,97.4196485,112.95900375,764.94271975,0.0,451.08268100000004,1752.4366475000002,764.94271975,2203.5193285,-1438.57660875,None,LT,2026-04-23
2026-01-21 02:00:00+00:00,20.938534,408.668181,21.620445,75.82117725,0.0,97.7544845,52.47010675,677.2729285,0.0,281.344913,1770.6773175,677.2729285,2052.0222305,-1374.7493020000002,None,LT,2026-04-23
2026-01-21 03:00:00+00:00,20.91087675,424.73383075,21.619056,80.2527575,0.0,97.77901225,25.543004500000002,670.8385377500001,0.0,225.02108275,1863.3996750000001,670.8385377500001,2088.42075775,-1417.58222,None,LT,2026-04-23
2026-01-21 04:00:00+00:00,20.979999,489.95807249999996,21.6208915,84.99893375,0.0,97.2072915,19.0096405,733.77482875,7.724220750000001,0.0,2117.7272875,741.4990495,2117.7272875,-1376.228238,None,LT,2026-04-23
2026-01-21 05:00:00+00:00,20.945,537.6241572499999,21.6153455,102.59920650000001,0.0,96.82253225,23.15319375,802.75943525,135.45708424999998,0.0,2322.2797525,938.2165195,2322.2797525,-1384.063233,None,LT,2026-04-23
2026-01-21 06:00:00+00:00,20.97248875,539.2393925,21.6293505,103.106831,14.18186575,96.357164,42.8965155,838.383608,299.11222100000003,0.0,2484.9789,1137.495829,2484.9789,-1347.483071,None,LT,2026-04-23
2026-01-21 07:00:00+00:00,20.98844275,530.7209275,21.9533035,97.0723655,60.88085025,97.06066225000001,55.671481,884.34803275,355.70717625,0.0,2570.3700725,1240.055209,2570.3700725,-1330.3148634999998,None,LT,2026-04-23
2026-01-21 08:00:00+00:00,20.95,525.8132855,23.798242,97.5310825,116.402893,98.91140825,78.18072125,961.5876325000002,404.82861225,0.0,2539.94546,1366.4162447500003,2539.94546,-1173.5292152499997,None,LT,2026-04-23
2026-01-21 09:00:00+00:00,20.90134375,450.39781,23.909985,89.4415285,148.029096,99.31846875,97.8657395,929.8639714999999,400.000544,0.0,2462.4466175,1329.8645155,2462.4466175,-1132.5821019999998,None,LT,2026-04-23
2026-01-21 10:00:00+00:00,20.9142355,447.90787175,24.280362,89.95119875,152.44720625000002,99.235045,74.7986595,909.53457875,362.692588,0.0,2369.711805,1272.22716675,2369.711805,-1097.48463825,None,LT,2026-04-23
2026-01-21 11:00:00+00:00,20.8934435,494.07452375,24.03712,92.04583725,131.14531125,99.38458800000001,81.1322475,942.71307125,245.77069075,0.0,2286.30804,1188.483762,2286.30804,-1097.8242779999998,None,LT,2026-04-23
2026-01-21 12:00:00+00:00,20.899999,453.993673,24.02348675,90.2576745,81.1701235,99.937255,134.0763785,904.35859025,203.4914765,0.0,2225.441805,1107.85006675,2225.441805,-1117.59173825,None,LT,2026-04-23
2026-01-21 13:00:00+00:00,20.899999,504.19778775,35.990131500000004,124.84366399999999,26.668199,99.610794,231.5783045,1043.78887975,129.05582375,0.0,2212.4604600000002,1172.8447035,2212.4604600000002,-1039.6157565000003,None,LT,2026-04-23
2026-01-21 14:00:00+00:00,20.899999,502.90242625,23.8765255,126.31409574999999,2.6581275,98.83900425,425.6498115,1201.13998975,35.24388425,0.0,2206.9796425,1236.383874,2206.9796425,-970.5957684999998,None,LT,2026-04-23
2026-01-21 15:00:00+00:00,20.899999,455.382086,23.85528275,95.5888815,0.0001065,98.80140825000001,658.2630665,1352.7908305,4.20210475,0.0,2266.6230825000002,1356.99293525,2266.6230825000002,-909.6301472500002,None,LT,2026-04-23
2026-01-21 16:00:00+00:00,20.893402000000002,447.94977275,23.960115000000002,93.47105225,0.0,99.0097155,834.5251902499999,1519.80924775,6.02720925,0.0,2243.9771225,1525.8364569999999,2243.9771225,-718.1406655000001,None,LT,2026-04-23
2026-01-21 17:00:00+00:00,20.913699,445.2312375,23.97061425,80.4567545,0.0,98.787443,869.3604765,1538.72022475,0.312209,0.0,2195.4055325,1539.0324337499999,2195.4055325,-656.37309875,None,LT,2026-04-23
2026-01-21 18:00:00+00:00,20.92,422.1711085,23.97522075,75.33924675,0.0,98.63449775000001,906.99626475,1548.0363385,0.0,0.0,2133.34769,1548.0363385,2133.34769,-585.3113515,None,LT,2026-04-23
2026-01-21 19:00:00+00:00,20.92,417.2211745,23.97008825,60.360523,0.0,98.97405625,920.318143,1541.763985,0.0,0.0,2016.8295,1541.763985,2016.8295,-475.065515,None,LT,2026-04-23
2026-01-21 20:00:00+00:00,20.92,429.1912905,23.97328375,60.92237275,0.0,98.6776325,926.2988325,1559.983412,0.0,227.5647925,1870.037555,1559.983412,2097.6023475,-537.6189355000001,None,LT,2026-04-23
2026-01-21 21:00:00+00:00,20.92,417.75539125,23.9626275,61.1736625,0.0,99.16546725,954.0956005,1577.072749,0.0,454.0781065,1733.5090075,1577.072749,2187.587114,-610.514365,None,LT,2026-04-23
2026-01-21 22:00:00+00:00,20.92,365.25687575,23.974269,57.58288975,0.0,98.4253435,1027.02595825,1593.18533625,0.0,454.38470975,1662.5680975,1593.18533625,2116.95280725,-523.7674710000001,None,LT,2026-04-23
2026-01-21 23:00:00+00:00,20.92,127.2215765,23.9679185,57.297764,0.0,98.490014,1117.134665,1445.031938,0.0,410.8592165,1636.30954,1445.031938,2047.1687565,-602.1368184999999,None,LT,2026-04-23
2026-01-22 00:00:00+00:00,20.92,110.87813,23.971224,60.4743395,0.0,98.35655775,1146.0703775000002,1460.67062875,0.0,450.36598425,1618.609865,1460.67062875,2068.97584925,-608.3052204999999,None,LT,2026-04-23
2026-01-22 01:00:00+00:00,20.91035925,110.5531725,23.964779,48.8419875,0.0,98.007247,1182.305495,1484.58304025,0.0,556.58944725,1603.824825,1484.58304025,2160.41427225,-675.831232,None,LT,2026-04-23
2026-01-22 02:00:00+00:00,20.89226375,110.26829475,23.960980499999998,46.6426105,0.0,98.204638,1100.0413925,1400.01018,0.0,280.658524,1612.8813825,1400.01018,1893.5399065,-493.5297264999999,None,LT,2026-04-23
2026-01-22 03:00:00+00:00,20.899999,110.4336945,23.93477475,47.2979155,0.0,98.10932075,1119.50012,1420.1758244999999,0.0,224.113169,1691.762855,1420.1758244999999,1915.876024,-495.70019950000005,None,LT,2026-04-23
2026-01-22 04:00:00+00:00,20.899999,110.70917775,23.764527,47.445122,0.0,98.04181525,1101.4601825,1402.3208235,0.0,0.0,1934.0618375,1402.3208235,1934.0618375,-531.741014,None,LT,2026-04-23
2026-01-22 05:00:00+00:00,20.899999,111.149292,23.76014975,77.86919225,0.0,97.74880925,1120.8968325,1452.32427475,5.680492,0.0,2152.129845,1458.00476675,2152.129845,-694.1250782499999,None,LT,2026-04-23
2026-01-22 06:00:00+00:00,20.899999,111.01471225,23.7670115,88.5609445,13.215387750000001,98.061468,1133.1774525,1488.6969755,0.014757,0.0,2311.32178,1488.7117325,2311.32178,-822.6100475000003,None,LT,2026-04-23
2026-01-22 07:00:00+00:00,20.899999,110.999503,23.77850525,86.49663975,50.978573,95.1041975,1088.63749,1476.8949075,0.0737315,0.0,2381.843515,1476.968639,2381.843515,-904.8748760000001,None,LT,2026-04-23
2026-01-22 08:00:00+00:00,20.23610875,113.264402,23.77935075,90.87030899999999,91.94410925,95.16987375,1003.5209159999999,1438.7850694999997,1.45842925,0.0,2364.8780975,1440.2434987499998,2364.8780975,-924.6345987500001,None,LT,2026-04-23
2026-01-22 09:00:00+00:00,19.5498125,113.1820915,23.772676,89.2566035,119.0397555,95.4338455,1007.9146325,1468.149417,0.36846725,0.0,2348.124965,1468.5178842500002,2348.124965,-879.6070807499998,None,LT,2026-04-23
2026-01-22 10:00:00+00:00,19.44000275,113.647066,23.7739725,88.63334775,124.567324,95.94737950000001,1029.511195,1495.5202875,0.56352375,0.0,2316.8869075,1496.08381125,2316.8869075,-820.8030962499997,None,LT,2026-04-23
2026-01-22 11:00:00+00:00,19.8484785,113.53819475,23.77458625,84.86675825,101.94547875,96.15574925,1043.9404475,1484.06969325,0.0,0.0,2287.18654,1484.06969325,2287.18654,-803.1168467500001,None,LT,2026-04-23
2026-01-22 12:00:00+00:00,20.639788,113.60183925,23.82876975,82.88166175,62.76719,96.21787075,1095.278965,1495.2160844999999,0.0,0.0,2235.93679,1495.2160844999999,2235.93679,-740.7207055000003,None,LT,2026-04-23
2026-01-22 13:00:00+00:00,20.959999,113.6309045,23.85822775,82.08452675000001,22.375191,96.77265525,1176.9113325,1536.59283675,0.0,0.0,2187.48514,1536.59283675,2187.48514,-650.8923032499997,None,LT,2026-04-23
2026-01-22 14:00:00+00:00,20.959999,113.33185525,24.10248175,81.6703255,1.8148947500000001,99.2934555,1297.6478025,1638.8208142499998,0.0,0.0,2160.6275875,1638.8208142499998,2160.6275875,-521.8067732500003,None,LT,2026-04-23
2026-01-22 15:00:00+00:00,20.950998249999998,113.1010755,23.894544,81.5227415,0.00011875,99.355114,1442.73474,1781.559332,0.0,0.0,2190.4568825,1781.559332,2190.4568825,-408.8975505000001,None,LT,2026-04-23
2026-01-22 16:00:00+00:00,20.831101500000003,113.110154,23.892375,81.28412575,0.0,100.34692175,1507.2135875,1846.6782655,0.0,0.0,2162.157635,1846.6782655,2162.157635,-315.4793695000001,None,LT,2026-04-23
2026-01-22 17:00:00+00:00,20.78,112.95622350000001,23.88792175,80.31388125,0.0,100.56640175,1485.5802625000001,1824.0846907500002,0.0,0.0,2107.5967275,1824.0846907500002,2107.5967275,-283.51203674999965,None,LT,2026-04-23
2026-01-22 18:00:00+00:00,20.78,113.23476149999999,23.888604,73.35734925,0.0,100.840334,1459.463925,1791.56497375,0.0,0.0,2027.4906375,1791.56497375,2027.4906375,-235.92566375,None,LT,2026-04-23
2026-01-22 19:00:00+00:00,20.78,113.06189925000001,23.8859485,49.33329775,0.0,99.430853,1505.97509,1812.4670885,0.0,0.0,1926.81097,1812.4670885,1926.81097,-114.34388149999995,None,LT,2026-04-23
2026-01-22 20:00:00+00:00,20.78,113.24423200000001,23.88665525,43.4486105,0.0,98.80321525,1402.07905,1702.241763,0.29904200000000003,0.0,1780.6463175,1702.540805,1780.6463175,-78.1055124999998,None,LT,2026-04-23
2026-01-22 21:00:00+00:00,20.759034,112.45731025,23.88107175,40.065760499999996,0.0,99.8286945,1363.851355,1660.843226,0.0,0.0,1668.1989025,1660.843226,1668.1989025,-7.355676500000072,None,LT,2026-04-23
2026-01-22 22:00:00+00:00,20.67406875,112.8008465,23.8780445,39.7343005,0.0,99.6494685,1289.8045025000001,1586.5412312500002,0.0,111.06055325,1606.6570175,1586.5412312500002,1717.71757075,-131.1763394999998,None,LT,2026-04-23
2026-01-22 23:00:00+00:00,20.6,112.88115325,24.10235875,39.82291875,0.0,99.3468435,1182.8475375,1479.60081175,0.0,228.48144225,1565.8072124999999,1479.60081175,1794.2886547499998,-314.6878429999997,None,LT,2026-04-23
2026-01-23 00:00:00+00:00,20.461304,112.885508,24.09795,39.1832735,0.0,99.26698775,1140.951455,1436.84647825,0.0,450.853331,1545.5014325,1436.84647825,1996.3547635,-559.50828525,None,LT,2026-04-23
2026-01-23 01:00:00+00:00,20.46939675,112.8770025,24.1034115,40.85494725,0.0,99.21434975,1127.1652125,1424.68432025,0.0,449.83905425,1537.9682699999998,1424.68432025,1987.80732425,-563.123004,None,LT,2026-04-23
2026-01-23 02:00:00+00:00,20.59,112.91908475,24.095028499999998,40.47282975,0.0,99.42323325000001,1105.93092,1403.43109625,0.0,498.88671,1548.4118225,1403.43109625,2047.2985325,-643.8674362499999,None,LT,2026-04-23
2026-01-23 03:00:00+00:00,20.797390749999998,113.00883625,24.09822075,41.2227725,0.0,99.5900165,1065.7753725,1364.49260925,0.0,550.1921075,1621.1852225,1364.49260925,2171.3773300000003,-806.8847207500003,None,LT,2026-04-23
2026-01-23 04:00:00+00:00,20.802204500000002,176.37197650000002,24.10053875,42.8534895,0.0,99.09606075,1139.289475,1502.5137450000002,0.0,224.77132125,1851.47795,1502.5137450000002,2076.2492712499998,-573.7355262499996,None,LT,2026-04-23
2026-01-23 05:00:00+00:00,20.709999,388.6141065,24.089893,64.19433875,0.0,98.81199525,1114.68304,1711.1033724999998,0.0,221.97679275,2048.46108,1711.1033724999998,2270.43787275,-559.3345002500005,None,LT,2026-04-23
2026-01-23 06:00:00+00:00,20.709999,484.007479,24.11269525,73.0733705,7.8771,99.2435475,1097.695165,1806.7193562500001,2.03619925,0.0,2221.552915,1808.7555555000001,2221.552915,-412.7973595000001,None,LT,2026-04-23
2026-01-23 07:00:00+00:00,20.7871965,500.62533425000004,24.09111525,72.09083525,36.4008005,95.66537124999999,1059.8095225,1809.4701755,194.0735335,0.0,2299.5987725,2003.543709,2299.5987725,-296.05506349999996,None,LT,2026-04-23
